,Z_Rejon,POI,Do_Rejon,Czas_PrT_x,Czas_PuT_x,Czas_PrT_y,Czas_PuT_y
7063,7.0,13.0,8.0,82.39488086026343,91.28011258384771,82.37483343189075,91.53411258384772
7064,7.0,13.0,9.0,82.39488086026343,91.28011258384771,82.81282269623665,91.04811258384771
7065,7.0,13.0,10.0,82.39488086026343,91.28011258384771,81.24666007511604,89.5561125838477
7066,7.0,13.0,11.0,82.39488086026343,91.28011258384771,82.82015506269279,90.88011258384772
7067,7.0,13.0,12.0,82.39488086026343,91.28011258384771,82.48166685571556,91.40911258384772
7068,7.0,13.0,13.0,82.39488086026343,91.28011258384771,82.05604708619197,90.13611258384772
7069,7.0,13.0,14.0,82.39488086026343,91.28011258384771,82.10372513551035,90.12511258384771
7070,7.0,13.0,15.0,82.39488086026343,91.28011258384771,81.0848666621005,89.58611258384771
7071,7.0,13.0,16.0,82.39488086026343,91.28011258384771,81.08667055182009,88.79511258384774
7072,7.0,13.0,17.0,82.39488086026343,91.28011258384771,81.89244170960009,89.9251125838477
7073,7.0,13.0,18.0,82.39488086026343,91.28011258384771,81.22296885151775,89.2361125838477
7074,7.0,13.0,19.0,82.39488086026343,91.28011258384771,81.20582150379825,89.05411258384773
7075,7.0,13.0,20.0,82.39488086026343,91.28011258384771,84.13249140357074,86.37111258384772
7076,7.0,13.0,21.0,82.39488086026343,91.28011258384771,81.78143546228026,92.14011258384771
7077,7.0,13.0,22.0,82.39488086026343,91.28011258384771,79.70151144894761,87.8701125838477
