,Z_Rejon,Do_Rejon,L_Podrozy,Przez_POI,Czas_PrT,Czas_PuT
1762,3.0,11.0,17.88819954434206,2.0,143.30501194451364,858.6346568986214
1763,3.0,11.0,17.88819954434206,3.0,486.47394937429993,895.2779119647629
1764,3.0,11.0,17.88819954434206,4.0,337.1081351321734,1060.1762909642976
1765,3.0,11.0,17.88819954434206,5.0,253.7813601802174,806.1640158203347
1766,3.0,11.0,17.88819954434206,6.0,782.3145663147745,1963.7824668059538
1767,3.0,11.0,17.88819954434206,7.0,830.2715343817802,999999.0
1768,3.0,11.0,17.88819954434206,8.0,254.41214510179825,906.6992152625228
1769,3.0,11.0,17.88819954434206,9.0,127.91204358468936,530.9295968594247
1770,3.0,11.0,17.88819954434206,10.0,131.0882674627797,891.1606199508931
1771,3.0,11.0,17.88819954434206,11.0,186.6347185733208,554.9525170196714
1772,3.0,11.0,17.88819954434206,12.0,160.480798908761,498.99814609597775
1773,3.0,11.0,17.88819954434206,13.0,162.45246026634794,178.22222516769543
1774,3.0,11.0,17.88819954434206,14.0,264.0587420584707,596.733449336378
1775,3.0,11.0,17.88819954434206,15.0,171.33265142407498,554.9936814897662
1776,3.0,11.0,17.88819954434206,16.0,455.1508198066841,578.5595653312531
1777,3.0,11.0,17.88819954434206,17.0,119.1575357344522,391.71820946823203
1778,3.0,11.0,17.88819954434206,18.0,143.388556960558,640.937387594963
1779,3.0,11.0,17.88819954434206,19.0,134.51483352964397,342.79231283708384
1780,3.0,11.0,17.88819954434206,20.0,171.29803171415267,1201.0620182921994
1781,3.0,11.0,17.88819954434206,21.0,228.3246375798159,674.2749732497282
1782,3.0,11.0,17.88819954434206,22.0,188.74502477053142,599.2496646563337
1783,3.0,11.0,17.88819954434206,23.0,233.40407104000917,1049.8122531736017
1784,3.0,11.0,17.88819954434206,24.0,352.2085194424177,1204.7016661318453
1785,3.0,11.0,17.88819954434206,25.0,209.20663623016858,1456.0951825867996
1786,3.0,11.0,17.88819954434206,26.0,177.3454416974435,972.9928897628275
1787,3.0,11.0,17.88819954434206,27.0,106.54636565531446,703.3304276761324
1788,3.0,11.0,17.88819954434206,28.0,248.5524853129818,408.01111580093726
1789,3.0,11.0,17.88819954434206,29.0,157.25706705281206,999999.0
1790,3.0,11.0,17.88819954434206,30.0,217.7871847528468,575.0512777951577
1791,3.0,11.0,17.88819954434206,31.0,160.38906356674661,829.9415305810879
1792,3.0,11.0,17.88819954434206,32.0,320.9394517591065,543.1704618464719
1793,3.0,12.0,10.896399023787243,1.0,387.8570642528937,878.0402620998351
1794,3.0,12.0,10.896399023787243,2.0,142.75924485529163,859.1636568986214
1795,3.0,12.0,10.896399023787243,3.0,486.1354611673227,895.8069119647629
1796,3.0,12.0,10.896399023787243,4.0,337.45273970363564,1060.7052909642975
1797,3.0,12.0,10.896399023787243,5.0,252.31228523241273,806.6930158203347
1798,3.0,12.0,10.896399023787243,6.0,781.9760781077972,1964.3114668059538
1799,3.0,12.0,10.896399023787243,7.0,830.341612146218,999999.0
1800,3.0,12.0,10.896399023787243,8.0,254.073656894821,907.2282152625229
1801,3.0,12.0,10.896399023787243,9.0,127.57355537771213,531.4585968594247
1802,3.0,12.0,10.896399023787243,10.0,130.74977925580248,891.6896199508931
1803,3.0,12.0,10.896399023787243,11.0,186.2962303663436,555.4815170196714
1804,3.0,12.0,10.896399023787243,12.0,160.14231070178377,499.52714609597774
1805,3.0,12.0,10.896399023787243,13.0,162.11397205937072,178.75122516769545
1806,3.0,12.0,10.896399023787243,14.0,263.72025385149345,597.262449336378
1807,3.0,12.0,10.896399023787243,15.0,170.99416321709774,555.5226814897662
1808,3.0,12.0,10.896399023787243,16.0,455.4954243781464,579.0885653312531
1809,3.0,12.0,10.896399023787243,17.0,118.81904752747496,392.24720946823203
1810,3.0,12.0,10.896399023787243,18.0,142.54756692463002,641.466387594963
1811,3.0,12.0,10.896399023787243,19.0,133.0457585818393,343.3213128370839
1812,3.0,12.0,10.896399023787243,20.0,169.828956766348,1201.5910182921994
1813,3.0,12.0,10.896399023787243,21.0,228.44979905958687,674.8049732497282
1814,3.0,12.0,10.896399023787243,22.0,189.0896293419937,599.7786646563337
1815,3.0,12.0,10.896399023787243,23.0,232.84289287667218,1050.3412531736017
1816,3.0,12.0,10.896399023787243,24.0,351.1707010658033,1205.2306661318453
1817,3.0,12.0,10.896399023787243,25.0,207.95797170536554,1456.6241825867996
1818,3.0,12.0,10.896399023787243,26.0,175.8763667496388,973.5218897628275
1819,3.0,12.0,10.896399023787243,27.0,105.07729070750977,703.8594276761324
1820,3.0,12.0,10.896399023787243,28.0,247.08341036517712,408.54011580093726
1821,3.0,12.0,10.896399023787243,29.0,156.65795708988284,999999.0
1822,3.0,12.0,10.896399023787243,30.0,217.44869654586955,575.5802777951577
1823,3.0,12.0,10.896399023787243,31.0,160.0505753597694,830.4705305810879
1824,3.0,12.0,10.896399023787243,32.0,320.60096355212926,543.6994618464719
1825,3.0,13.0,21.92819199148812,1.0,387.4314444833701,876.7672620998351
1826,3.0,13.0,21.92819199148812,2.0,142.333625085768,857.8906568986214
1827,3.0,13.0,21.92819199148812,3.0,485.7098413977991,894.533911964763
1828,3.0,13.0,21.92819199148812,4.0,337.01941366547123,1059.4322909642976
1829,3.0,13.0,21.92819199148812,5.0,251.88666546288914,805.4200158203347
1830,3.0,13.0,21.92819199148812,6.0,781.5504583382736,1963.038466805954
1831,3.0,13.0,21.92819199148812,7.0,829.9159923766945,999999.0
1832,3.0,13.0,21.92819199148812,8.0,253.6480371252974,905.9552152625229
1833,3.0,13.0,21.92819199148812,9.0,127.14793560818853,530.1855968594247
1834,3.0,13.0,21.92819199148812,10.0,130.32415948627886,890.416619950893
1835,3.0,13.0,21.92819199148812,11.0,185.87061059681997,554.2085170196714
1836,3.0,13.0,21.92819199148812,12.0,159.71669093226015,498.2541460959777
1837,3.0,13.0,21.92819199148812,13.0,161.6883522898471,177.47822516769543
1838,3.0,13.0,21.92819199148812,14.0,263.2946340819699,595.989449336378
1839,3.0,13.0,21.92819199148812,15.0,170.56854344757414,554.2496814897662
1840,3.0,13.0,21.92819199148812,16.0,455.062098339982,577.8155653312531
1841,3.0,13.0,21.92819199148812,17.0,118.39342775795137,390.974209468232
1842,3.0,13.0,21.92819199148812,18.0,142.1219471551064,640.1933875949629
1843,3.0,13.0,21.92819199148812,19.0,132.62013881231567,342.04831283708387
1844,3.0,13.0,21.92819199148812,20.0,169.40333699682438,1200.3180182921994
1845,3.0,13.0,21.92819199148812,21.0,228.02417929006327,673.5319732497281
1846,3.0,13.0,21.92819199148812,22.0,188.6563033038293,598.5056646563338
1847,3.0,13.0,21.92819199148812,23.0,232.4172731071486,1049.0682531736018
1848,3.0,13.0,21.92819199148812,24.0,350.7450812962797,1203.9576661318454
1849,3.0,13.0,21.92819199148812,25.0,207.53235193584192,1455.3511825867995
1850,3.0,13.0,21.92819199148812,26.0,175.4507469801152,972.2488897628275
1851,3.0,13.0,21.92819199148812,27.0,104.65167093798617,702.5864276761324
1852,3.0,13.0,21.92819199148812,28.0,246.6577905956535,407.2671158009373
1853,3.0,13.0,21.92819199148812,29.0,156.23233732035922,999999.0
1854,3.0,13.0,21.92819199148812,30.0,217.02307677634596,574.3072777951577
1855,3.0,13.0,21.92819199148812,31.0,159.6249555902458,829.1975305810879
1856,3.0,13.0,21.92819199148812,32.0,320.1753437826057,542.4264618464719
1857,3.0,14.0,0.10414920749311393,1.0,388.59103173704415,879.9442620998351
1858,3.0,14.0,0.10414920749311393,2.0,141.29891945700658,853.5606568986213
1859,3.0,14.0,0.10414920749311393,3.0,484.8266949046261,895.0889119647629
1860,3.0,14.0,0.10414920749311393,4.0,338.1867071877861,1062.6882909642975
1861,3.0,14.0,0.10414920749311393,5.0,250.8519598341277,800.6120158203347
1862,3.0,14.0,0.10414920749311393,6.0,782.7100455919477,1965.481466805954
1863,3.0,14.0,0.10414920749311393,7.0,831.0755796303685,999999.0
1864,3.0,14.0,0.10414920749311393,8.0,253.3973589693831,907.2532152625229
1865,3.0,14.0,0.10414920749311393,9.0,127.83787815835734,530.9305968594247
1866,3.0,14.0,0.10414920749311393,10.0,130.9582946827056,891.161619950893
1867,3.0,14.0,0.10414920749311393,11.0,187.03019785049403,556.2835170196714
1868,3.0,14.0,0.10414920749311393,12.0,160.3508261286869,500.3291460959777
1869,3.0,14.0,0.10414920749311393,13.0,161.73603033916547,177.46722516769543
1870,3.0,14.0,0.10414920749311393,14.0,263.59594693300625,596.0064493363781
1871,3.0,14.0,0.10414920749311393,15.0,171.7281307012482,556.3246814897662
1872,3.0,14.0,0.10414920749311393,16.0,456.2293918622969,581.071565331253
1873,3.0,14.0,0.10414920749311393,17.0,118.34112750237985,390.96320946823204
1874,3.0,14.0,0.10414920749311393,18.0,141.08724152634497,635.8633875949629
1875,3.0,14.0,0.10414920749311393,19.0,131.58543318355424,337.7183128370839
1876,3.0,14.0,0.10414920749311393,20.0,168.36863136806295,1195.5130182921994
1877,3.0,14.0,0.10414920749311393,21.0,229.18376654373733,676.4969732497282
1878,3.0,14.0,0.10414920749311393,22.0,189.82359682614418,601.7616646563338
1879,3.0,14.0,0.10414920749311393,23.0,231.38256747838716,1046.2952531736016
1880,3.0,14.0,0.10414920749311393,24.0,349.7103756675183,1199.1496661318454
1881,3.0,14.0,0.10414920749311393,25.0,206.4976463070805,1450.5431825867995
1882,3.0,14.0,0.10414920749311393,26.0,174.41604135135378,967.4408897628275
1883,3.0,14.0,0.10414920749311393,27.0,103.61696530922474,697.7784276761324
1884,3.0,14.0,0.10414920749311393,28.0,245.62308496689207,402.4591158009373
1885,3.0,14.0,0.10414920749311393,29.0,155.1976316915978,999999.0
1886,3.0,14.0,0.10414920749311393,30.0,217.04477088121735,574.8622777951576
1887,3.0,14.0,0.10414920749311393,31.0,159.6466496951172,829.454530581088
1888,3.0,14.0,0.10414920749311393,32.0,320.19703788747705,542.6834618464719
1889,3.0,15.0,14.658312359737245,1.0,384.82422499890293,874.869262099835
1890,3.0,15.0,14.658312359737245,2.0,142.39317964285695,857.1196568986214
1891,3.0,15.0,14.658312359737245,3.0,484.6694588914593,895.520911964763
1892,3.0,15.0,14.658312359737245,4.0,335.26470275618925,1056.1652909642976
1893,3.0,15.0,14.658312359737245,5.0,252.65360367950223,804.6480158203346
1894,3.0,15.0,14.658312359737245,6.0,778.3485600385758,1958.7574668059538
1895,3.0,15.0,14.658312359737245,7.0,828.428102005796,999999.0
1896,3.0,15.0,14.658312359737245,8.0,253.50031280014156,905.4052152625228
1897,3.0,15.0,14.658312359737245,9.0,126.32390496086413,529.6355968594247
1898,3.0,15.0,14.658312359737245,10.0,128.91404061040308,889.8666199508931
1899,3.0,15.0,14.658312359737245,11.0,184.347913860697,553.6585170196714
1900,3.0,15.0,14.658312359737245,12.0,158.18128353694868,497.7041460959777
1901,3.0,15.0,14.658312359737245,13.0,160.71717186575563,176.92822516769544
1902,3.0,15.0,14.658312359737245,14.0,262.9488795822749,595.2514493363781
1903,3.0,15.0,14.658312359737245,15.0,169.42074491316458,553.6996814897662
1904,3.0,15.0,14.658312359737245,16.0,452.0171536082404,574.770565331253
1905,3.0,15.0,14.658312359737245,17.0,117.14218168232263,390.424209468232
1906,3.0,15.0,14.658312359737245,18.0,142.1651861459566,639.422387594963
1907,3.0,15.0,14.658312359737245,19.0,133.86530963939276,341.27731283708385
1908,3.0,15.0,14.658312359737245,20.0,172.0417098764208,1199.5470182921995
1909,3.0,15.0,14.658312359737245,21.0,223.9688815649404,669.2509732497282
1910,3.0,15.0,14.658312359737245,22.0,185.53493818254591,595.2386646563338
1911,3.0,15.0,14.658312359737245,23.0,231.59958055716857,1048.2962531736018
1912,3.0,15.0,14.658312359737245,24.0,350.53652788841833,1203.1856661318454
1913,3.0,15.0,14.658312359737245,25.0,207.81447529903994,1454.5801825867995
1914,3.0,15.0,14.658312359737245,26.0,176.6404664440027,971.4778897628275
1915,3.0,15.0,14.658312359737245,27.0,105.84139040187365,701.8154276761325
1916,3.0,15.0,14.658312359737245,28.0,247.84751005954098,406.4961158009373
1917,3.0,15.0,14.658312359737245,29.0,155.45257656997146,999999.0
1918,3.0,15.0,14.658312359737245,30.0,215.2747817290209,575.2942777951577
1919,3.0,15.0,14.658312359737245,31.0,157.87666054292072,827.377530581088
1920,3.0,15.0,14.658312359737245,32.0,318.4270487352806,540.6064618464719
1921,3.0,16.0,0.00790723016144547,1.0,386.6135042445216,879.2332620998351
1922,3.0,16.0,0.00790723016144547,2.0,142.91326477036202,855.7426568986214
1923,3.0,16.0,0.00790723016144547,3.0,484.67126278117894,890.659911964763
1924,3.0,16.0,0.00790723016144547,4.0,338.41631405885033,1061.9772909642977
1925,3.0,16.0,0.00790723016144547,5.0,252.67512777652215,803.2710158203347
1926,3.0,16.0,0.00790723016144547,6.0,780.7325180994252,1963.7934668059538
1927,3.0,16.0,0.00790723016144547,7.0,831.579713308457,999999.0
1928,3.0,16.0,0.00790723016144547,8.0,254.6086085400381,906.5422152625229
1929,3.0,16.0,0.00790723016144547,9.0,126.82829694300244,532.3105968594247
1930,3.0,16.0,0.00790723016144547,10.0,129.77864008252214,892.541619950893
1931,3.0,16.0,0.00790723016144547,11.0,185.96064765415156,555.5725170196714
1932,3.0,16.0,0.00790723016144547,12.0,159.15650180347205,499.6181460959777
1933,3.0,16.0,0.00790723016144547,13.0,160.7189757554752,176.13722516769545
1934,3.0,16.0,0.00790723016144547,14.0,263.335550584814,595.297449336378
1935,3.0,16.0,0.00790723016144547,15.0,171.90537476274233,555.6136814897662
1936,3.0,16.0,0.00790723016144547,16.0,455.1687649109015,580.360565331253
1937,3.0,16.0,0.00790723016144547,17.0,117.14398557204223,389.633209468232
1938,3.0,16.0,0.00790723016144547,18.0,142.22924987082226,638.0453875949629
1939,3.0,16.0,0.00790723016144547,19.0,134.05959547834777,339.90031283708385
1940,3.0,16.0,0.00790723016144547,20.0,172.35262334163053,1198.1700182921993
1941,3.0,16.0,0.00790723016144547,21.0,227.9015896551738,675.7859732497282
1942,3.0,16.0,0.00790723016144547,22.0,188.89234674860757,601.0506646563338
1943,3.0,16.0,0.00790723016144547,23.0,231.60138444688818,1046.5412531736017
1944,3.0,16.0,0.00790723016144547,24.0,350.430183882443,1201.8086661318453
1945,3.0,16.0,0.00790723016144547,25.0,207.83599939605986,1453.2021825867996
1946,3.0,16.0,0.00790723016144547,26.0,176.70453016886836,970.0998897628275
1947,3.0,16.0,0.00790723016144547,27.0,105.90545412673933,700.4374276761324
1948,3.0,16.0,0.00790723016144547,28.0,247.91157378440664,405.1181158009373
1949,3.0,16.0,0.00790723016144547,29.0,154.37968543375638,999999.0
1950,3.0,16.0,0.00790723016144547,30.0,213.05865629924972,570.4332777951577
1951,3.0,16.0,0.00790723016144547,31.0,155.82447470099194,825.6145305810879
1952,3.0,16.0,0.00790723016144547,32.0,317.9287048351446,538.8434618464719
1953,3.0,17.0,32.327110236123445,1.0,387.26783910677824,878.0132620998351
1954,3.0,17.0,32.327110236123445,2.0,141.09878405590166,853.3606568986214
1955,3.0,17.0,32.327110236123445,3.0,484.6265595035212,895.076911964763
1956,3.0,17.0,32.327110236123445,4.0,336.8635145575202,1059.5782909642976
1957,3.0,17.0,32.327110236123445,5.0,250.6518244330228,800.4120158203347
1958,3.0,17.0,32.327110236123445,6.0,781.3868529616818,1964.2844668059538
1959,3.0,17.0,32.327110236123445,7.0,829.7523870001025,999999.0
1960,3.0,17.0,32.327110236123445,8.0,253.1972235682782,907.0532152625228
1961,3.0,17.0,32.327110236123445,9.0,126.98433023159666,530.7305968594247
1962,3.0,17.0,32.327110236123445,10.0,130.160554109687,890.9616199508931
1963,3.0,17.0,32.327110236123445,11.0,185.70700522022813,555.4545170196714
1964,3.0,17.0,32.327110236123445,12.0,159.5530855556683,499.5001460959777
1965,3.0,17.0,32.327110236123445,13.0,161.52474691325526,177.26722516769544
1966,3.0,17.0,32.327110236123445,14.0,263.131028705378,595.806449336378
1967,3.0,17.0,32.327110236123445,15.0,170.40493807098227,555.4956814897662
1968,3.0,17.0,32.327110236123445,16.0,454.906199232031,579.0615653312531
1969,3.0,17.0,32.327110236123445,17.0,118.14099210127493,390.763209468232
1970,3.0,17.0,32.327110236123445,18.0,140.88710612524005,635.663387594963
1971,3.0,17.0,32.327110236123445,19.0,131.38529778244933,337.51831283708384
1972,3.0,17.0,32.327110236123445,20.0,168.16849596695803,1195.3130182921993
1973,3.0,17.0,32.327110236123445,21.0,227.8605739134714,674.7779732497281
1974,3.0,17.0,32.327110236123445,22.0,188.50040419587825,598.6516646563338
1975,3.0,17.0,32.327110236123445,23.0,231.18243207728221,1046.0952531736018
1976,3.0,17.0,32.327110236123445,24.0,349.51024026641335,1198.9496661318453
1977,3.0,17.0,32.327110236123445,25.0,206.29751090597557,1450.3431825867995
1978,3.0,17.0,32.327110236123445,26.0,174.21590595024887,967.2408897628276
1979,3.0,17.0,32.327110236123445,27.0,103.41682990811982,697.5784276761325
1980,3.0,17.0,32.327110236123445,28.0,245.42294956578715,402.25911580093725
1981,3.0,17.0,32.327110236123445,29.0,154.99749629049288,999999.0
1982,3.0,17.0,32.327110236123445,30.0,216.84463548011243,574.8502777951577
1983,3.0,17.0,32.327110236123445,31.0,159.44651429401227,828.688530581088
1984,3.0,17.0,32.327110236123445,32.0,319.99690248637216,541.917461846472
1985,3.0,18.0,19.33067529733025,1.0,388.3387607704531,880.3602620998352
1986,3.0,18.0,19.33067529733025,2.0,141.66548849469348,854.1606568986214
1987,3.0,18.0,19.33067529733025,3.0,482.35353569732615,893.635911964763
1988,3.0,18.0,19.33067529733025,4.0,338.79966581089104,1063.1042909642977
1989,3.0,18.0,19.33067529733025,5.0,249.3239089844316,798.5070158203347
1990,3.0,18.0,19.33067529733025,6.0,782.4577746253567,1965.528466805954
1991,3.0,18.0,19.33067529733025,7.0,831.6885382534734,999999.0
1992,3.0,18.0,19.33067529733025,8.0,254.17233120212865,907.6692152625228
1993,3.0,18.0,19.33067529733025,9.0,127.1271952591933,530.0455968594247
1994,3.0,18.0,19.33067529733025,10.0,130.07753839871302,890.2766199508931
1995,3.0,18.0,19.33067529733025,11.0,186.2595459703424,556.6995170196714
1996,3.0,18.0,19.33067529733025,12.0,159.4700698446943,500.7451460959777
1997,3.0,18.0,19.33067529733025,13.0,160.85527405517288,176.57822516769545
1998,3.0,18.0,19.33067529733025,14.0,262.96496765532476,595.1214493363781
1999,3.0,18.0,19.33067529733025,15.0,171.87759226426732,556.7406814897662
2000,3.0,18.0,19.33067529733025,16.0,456.07663469798865,581.4875653312531
2001,3.0,18.0,19.33067529733025,17.0,117.26986081395691,390.074209468232
2002,3.0,18.0,19.33067529733025,18.0,140.98147359515372,636.4633875949629
2003,3.0,18.0,19.33067529733025,19.0,132.3604054162998,338.31831283708385
2004,3.0,18.0,19.33067529733025,20.0,170.43726655947356,1195.9280182921993
2005,3.0,18.0,19.33067529733025,21.0,228.96597188954445,676.9129732497281
2006,3.0,18.0,19.33067529733025,22.0,189.80021653569474,602.1776646563337
2007,3.0,18.0,19.33067529733025,23.0,229.09157492678497,1045.0322531736017
2008,3.0,18.0,19.33067529733025,24.0,346.34570373336817,1197.0446661318454
2009,3.0,18.0,19.33067529733025,25.0,204.4847806039693,1448.4371825867995
2010,3.0,18.0,19.33067529733025,26.0,173.4448243417582,965.3348897628275
2011,3.0,18.0,19.33067529733025,27.0,102.64574829962916,695.6724276761324
2012,3.0,18.0,19.33067529733025,28.0,245.06388003676287,400.3531158009373
2013,3.0,18.0,19.33067529733025,29.0,151.54833385573318,999999.0
2014,3.0,18.0,19.33067529733025,30.0,215.359007174354,573.4092777951577
2015,3.0,18.0,19.33067529733025,31.0,158.65731252910783,828.001530581088
2016,3.0,18.0,19.33067529733025,32.0,319.2798769083178,541.2304618464719
2017,3.0,19.0,9.852191060093773,1.0,387.37715396278287,877.0932620998351
2018,3.0,19.0,9.852191060093773,2.0,143.0324157223402,855.8526568986214
2019,3.0,19.0,9.852191060093773,3.0,484.26386096047236,889.6809119647629
2020,3.0,19.0,9.852191060093773,4.0,338.59231051459807,1059.8362909642976
2021,3.0,19.0,9.852191060093773,5.0,252.40351795790886,802.0310158203347
2022,3.0,19.0,9.852191060093773,6.0,781.4961678176865,1963.442466805954
2023,3.0,19.0,9.852191060093773,7.0,831.7557097642048,999999.0
2024,3.0,19.0,9.852191060093773,8.0,254.72775949201625,906.3442152625229
2025,3.0,19.0,9.852191060093773,9.0,126.94744789498061,532.5705968594248
2026,3.0,19.0,9.852191060093773,10.0,129.89779103450033,892.8016199508932
2027,3.0,19.0,9.852191060093773,11.0,186.0797986061297,555.7085170196714
2028,3.0,19.0,9.852191060093773,12.0,159.2756527554502,499.7541460959777
2029,3.0,19.0,9.852191060093773,13.0,160.8381267074534,176.39622516769543
2030,3.0,19.0,9.852191060093773,14.0,263.45470153679213,595.556449336378
2031,3.0,19.0,9.852191060093773,15.0,172.08137121849006,555.7496814897662
2032,3.0,19.0,9.852191060093773,16.0,455.3447613666492,581.3625653312531
2033,3.0,19.0,9.852191060093773,17.0,117.2631365240204,389.892209468232
2034,3.0,19.0,9.852191060093773,18.0,142.34840082280044,638.1553875949629
2035,3.0,19.0,9.852191060093773,19.0,134.17874643032593,340.01031283708386
2036,3.0,19.0,9.852191060093773,20.0,172.4717742936087,1198.2800182921994
2037,3.0,19.0,9.852191060093773,21.0,228.234098558205,673.9349732497282
2038,3.0,19.0,9.852191060093773,22.0,189.0683432043553,598.9096646563338
2039,3.0,19.0,9.852191060093773,23.0,231.72053539886633,1046.8012531736017
2040,3.0,19.0,9.852191060093773,24.0,349.44739708863125,1200.5686661318455
2041,3.0,19.0,9.852191060093773,25.0,207.56126639162852,1453.4601825867996
2042,3.0,19.0,9.852191060093773,26.0,176.52443331523548,968.5358897628275
2043,3.0,19.0,9.852191060093773,27.0,105.72535727310644,698.8734276761325
2044,3.0,19.0,9.852191060093773,28.0,248.03072473638483,403.55411580093727
2045,3.0,19.0,9.852191060093773,29.0,153.39689863994468,999999.0
2046,3.0,19.0,9.852191060093773,30.0,213.29947402434445,570.0482777951577
2047,3.0,19.0,9.852191060093773,31.0,156.63024757836416,825.872530581088
2048,3.0,19.0,9.852191060093773,32.0,318.0478557871227,539.1014618464719
2049,3.0,20.0,1.0884553958875414,1.0,389.50788880074884,873.518262099835
2050,3.0,20.0,1.0884553958875414,2.0,144.61734828539156,851.6556568986214
2051,3.0,20.0,1.0884553958875414,3.0,487.7862857151779,888.8839119647629
2052,3.0,20.0,1.0884553958875414,4.0,338.4204714730513,1054.5052909642975
2053,3.0,20.0,1.0884553958875414,5.0,254.87249903756063,797.5920158203347
2054,3.0,20.0,1.0884553958875414,6.0,783.6269026556524,1957.2564668059538
2055,3.0,20.0,1.0884553958875414,7.0,831.583870722658,999999.0
2056,3.0,20.0,1.0884553958875414,8.0,255.72448144267616,902.6452152625228
2057,3.0,20.0,1.0884553958875414,9.0,129.2243799255673,527.0035968594248
2058,3.0,20.0,1.0884553958875414,10.0,132.40060380365762,887.2346199508931
2059,3.0,20.0,1.0884553958875414,11.0,187.94705491419873,551.6725170196714
2060,3.0,20.0,1.0884553958875414,12.0,161.7931352496389,495.7181460959777
2061,3.0,20.0,1.0884553958875414,13.0,163.76479660722586,173.71322516769544
2062,3.0,20.0,1.0884553958875414,14.0,265.3710783993486,592.444449336378
2063,3.0,20.0,1.0884553958875414,15.0,172.6449877649529,551.7136814897663
2064,3.0,20.0,1.0884553958875414,16.0,456.4631561475621,574.0325653312531
2065,3.0,20.0,1.0884553958875414,17.0,120.46987207533013,387.209209468232
2066,3.0,20.0,1.0884553958875414,18.0,144.7008933014359,633.9583875949629
2067,3.0,20.0,1.0884553958875414,19.0,135.6059723869872,335.81331283708386
2068,3.0,20.0,1.0884553958875414,20.0,172.3891705714959,1193.7530182921994
2069,3.0,20.0,1.0884553958875414,21.0,229.63697392069383,669.1299732497282
2070,3.0,20.0,1.0884553958875414,22.0,190.05736111140936,593.5786646563338
2071,3.0,20.0,1.0884553958875414,23.0,234.71640738088712,1043.2062531736017
2072,3.0,20.0,1.0884553958875414,24.0,353.5208557832956,1196.1296661318454
2073,3.0,20.0,1.0884553958875414,25.0,210.51818551051343,1445.5551825867997
2074,3.0,20.0,1.0884553958875414,26.0,178.4365805547867,963.0158897628276
2075,3.0,20.0,1.0884553958875414,27.0,107.63750451265767,693.3534276761325
2076,3.0,20.0,1.0884553958875414,28.0,249.643624170325,398.0341158009373
2077,3.0,20.0,1.0884553958875414,29.0,158.56940339369,999999.0
2078,3.0,20.0,1.0884553958875414,30.0,219.09952109372472,568.9542777951576
2079,3.0,20.0,1.0884553958875414,31.0,161.70139990762456,824.1625305810879
2080,3.0,20.0,1.0884553958875414,32.0,322.2517880999844,537.3914618464719
2081,3.0,21.0,12.82409656216518,1.0,385.98416129834527,876.1922620998351
2082,3.0,21.0,12.82409656216518,2.0,142.2662923441011,858.6646568986214
2083,3.0,21.0,12.82409656216518,3.0,485.4352297738874,897.418911964763
2084,3.0,21.0,12.82409656216518,4.0,333.4794164721744,1055.4232909642976
2085,3.0,21.0,12.82409656216518,5.0,253.00704501021835,806.1930158203347
2086,3.0,21.0,12.82409656216518,6.0,780.1031751532488,1960.624466805954
2087,3.0,21.0,12.82409656216518,7.0,827.5278642557748,999999.0
2088,3.0,21.0,12.82409656216518,8.0,253.3734255013857,906.0372152625229
2089,3.0,21.0,12.82409656216518,9.0,126.87332398427681,530.2675968594248
2090,3.0,21.0,12.82409656216518,10.0,129.87320452887133,890.4986199508932
2091,3.0,21.0,12.82409656216518,11.0,185.16342205486959,554.9815170196714
2092,3.0,21.0,12.82409656216518,12.0,159.26573597485262,499.02714609597774
2093,3.0,21.0,12.82409656216518,13.0,161.4137406659354,179.48222516769545
2094,3.0,21.0,12.82409656216518,14.0,263.0200224580582,596.762449336378
2095,3.0,21.0,12.82409656216518,15.0,169.86135490562376,555.0226814897662
2096,3.0,21.0,12.82409656216518,16.0,452.6671043239691,575.403565331253
2097,3.0,21.0,12.82409656216518,17.0,118.11881613403966,392.978209468232
2098,3.0,21.0,12.82409656216518,18.0,142.34983736014544,640.9673875949629
2099,3.0,21.0,12.82409656216518,19.0,133.7384223406369,342.82231283708387
2100,3.0,21.0,12.82409656216518,20.0,171.76571583955482,1201.0920182921993
2101,3.0,21.0,12.82409656216518,21.0,225.8409220971009,671.1179732497282
2102,3.0,21.0,12.82409656216518,22.0,184.7892733480703,594.4966646563338
2103,3.0,21.0,12.82409656216518,23.0,232.36535143959665,1049.8412531736017
2104,3.0,21.0,12.82409656216518,24.0,351.16979984200515,1204.7306661318453
2105,3.0,21.0,12.82409656216518,25.0,208.16791662975606,1456.1241825867996
2106,3.0,21.0,12.82409656216518,26.0,176.61004305769814,973.0218897628275
2107,3.0,21.0,12.82409656216518,27.0,105.81096701556909,703.3594276761324
2108,3.0,21.0,12.82409656216518,28.0,247.81708667323642,408.04011580093726
2109,3.0,21.0,12.82409656216518,29.0,156.21834745239954,999999.0
2110,3.0,21.0,12.82409656216518,30.0,216.27820558117978,577.1922777951577
2111,3.0,21.0,12.82409656216518,31.0,158.88008439507962,828.700530581088
2112,3.0,21.0,12.82409656216518,32.0,319.4304725874395,541.9294618464719
2113,3.0,22.0,95.20437891633439,1.0,385.5362210105209,875.2112620998352
2114,3.0,22.0,95.20437891633439,2.0,141.52810566748957,854.3586568986213
2115,3.0,22.0,95.20437891633439,3.0,483.28610367830646,890.3239119647629
2116,3.0,22.0,95.20437891633439,4.0,336.8469314060492,1057.9542909642976
2117,3.0,22.0,95.20437891633439,5.0,251.2899686736497,801.8870158203347
